state,county,Donald Trump,Right_Joe Biden,Sum_total_votes,Trump ratio,Biden ratio
Kentucky,Knox County,11012,2114,13273,0.829654185,0.1592707
Kentucky,Larue County,5685,1504,7301,0.778660457,0.205999178
Kentucky,Laurel County,23237,4475,28111,0.826615915,0.159190353
Kentucky,Lawrence County,5633,1238,6955,0.80992092,0.178001438
Kentucky,Lee County,2273,481,2801,0.811495894,0.171724384
Kentucky,Leslie County,4321,446,4813,0.897776854,0.092665697
Kentucky,Letcher County,7226,1799,9135,0.791023536,0.196934866
Kentucky,Lewis County,4986,823,5883,0.847526772,0.139894612
Kentucky,Lincoln County,8489,2254,10914,0.77780832,0.206523731
Kentucky,Livingston County,4010,939,5004,0.801358913,0.18764988
Kentucky,Logan County,9067,3094,12350,0.73417004,0.250526316
Kentucky,Lyon County,3100,1092,4228,0.73320719,0.258278146
Kentucky,Madison County,27356,15581,43957,0.622335464,0.35446004
Kentucky,Magoffin County,4174,1214,5447,0.766293372,0.222874977
Kentucky,Marion County,6113,2722,8928,0.684699821,0.304883513
Kentucky,Marshall County,13297,4071,17603,0.755382605,0.231267398
Kentucky,Martin County,3496,403,3936,0.888211382,0.102388211
Kentucky,Mason County,5477,2362,7958,0.688238251,0.296808243
Kentucky,McCracken County,21820,11195,33549,0.650391964,0.333691019
Kentucky,McCreary County,5664,725,6438,0.879776328,0.112612613
Kentucky,McLean County,3633,1074,4782,0.759723965,0.224592221
Kentucky,Meade County,10185,3632,14113,0.721675051,0.257351378
Kentucky,Menifee County,2311,750,3102,0.745003224,0.241779497
Kentucky,Mercer County,8506,3033,11735,0.724840222,0.258457605
Kentucky,Metcalfe County,3959,975,5012,0.78990423,0.194533121
Kentucky,Monroe County,4628,657,5330,0.868292683,0.12326454
Kentucky,Montgomery County,8993,3630,12842,0.70028033,0.282666251
Kentucky,Morgan County,4301,1175,5544,0.775793651,0.211940837
Kentucky,Muhlenberg County,10497,3545,14235,0.737407798,0.249034071
Kentucky,Nelson County,15703,7188,23256,0.675223598,0.309081527
Kentucky,Nicholas County,2408,955,3396,0.709069494,0.281213192
Kentucky,Ohio County,8582,2404,11129,0.771138467,0.21601222
Kentucky,Oldham County,22654,14505,37976,0.596534653,0.381951759
Kentucky,Owen County,4292,1098,5458,0.786368633,0.201172591
Kentucky,Owsley County,1671,216,1896,0.881329114,0.113924051
Kentucky,Pendleton County,5515,1322,6925,0.796389892,0.190902527
Kentucky,Perry County,8129,2356,10626,0.765010352,0.221720309
Kentucky,Pike County,20284,4866,25395,0.798739909,0.191612522
Kentucky,Powell County,4041,1367,5505,0.734059946,0.248319709
Kentucky,Pulaski County,25442,5666,31557,0.806223659,0.179548119
Kentucky,Robertson County,884,253,1146,0.771378709,0.220767888
Kentucky,Rockcastle County,6577,1134,7784,0.844938335,0.145683453
Kentucky,Rowan County,5994,3880,10065,0.595529061,0.385494287
Kentucky,Russell County,7519,1331,8955,0.839642658,0.148632049
Kentucky,Scott County,17767,10567,28969,0.61331078,0.364769236
Kentucky,Shelby County,15055,8077,23550,0.639278132,0.342972399
Kentucky,Simpson County,5888,2681,8732,0.67430142,0.307031608
Kentucky,Spencer County,8737,2530,11433,0.764191376,0.22128925
Kentucky,Taylor County,9376,2963,12517,0.749061277,0.236718063
Kentucky,Todd County,4062,1205,5363,0.757411896,0.224687675
Kentucky,Trigg County,5487,1791,7376,0.743899132,0.242814534
Kentucky,Trimble County,3227,1012,4320,0.746990741,0.234259259
Kentucky,Union County,4965,1529,6577,0.754903451,0.232476813
Kentucky,Warren County,31791,22479,55401,0.573834407,0.405750799
Kentucky,Washington County,4482,1644,6225,0.72,0.264096386
Kentucky,Wayne County,7430,1700,9240,0.804112554,0.183982684
Kentucky,Webster County,4506,1412,5993,0.75187719,0.23560821
Kentucky,Whitley County,12567,2552,15356,0.818377182,0.166189112
Kentucky,Wolfe County,2097,839,2979,0.703927492,0.281638134
Kentucky,Woodford County,8362,6530,15211,0.549733745,0.429294589
Louisiana,Acadia Parish,22596,5443,28425,0.794934037,0.191486368
Louisiana,Allen Parish,7574,2108,9810,0.772069317,0.214882773
Louisiana,Ascension Parish,40687,20399,62325,0.652819896,0.327300441
Louisiana,Assumption Parish,7271,3833,11235,0.64717401,0.341165999
Louisiana,Avoyelles Parish,12028,4979,17292,0.695581772,0.287936618
Louisiana,Beauregard Parish,13575,2542,16357,0.829919912,0.155407471
Louisiana,Bienville Parish,3891,3067,7050,0.551914894,0.435035461
Louisiana,Bossier Parish,38074,15662,54655,0.69662428,0.286561156
Louisiana,Caddo Parish,48021,55110,104912,0.457726476,0.525297392
Louisiana,Calcasieu Parish,55066,25982,82663,0.666150515,0.314312328
Louisiana,Caldwell Parish,3976,745,4762,0.834943301,0.156446871
Louisiana,Cameron Parish,3671,324,4039,0.908888339,0.080217876
Louisiana,Catahoula Parish,3541,1269,4858,0.728900782,0.261218608
Louisiana,Claiborne Parish,3770,2731,6580,0.572948328,0.415045593
Louisiana,Concordia Parish,5550,3177,8828,0.628681468,0.359877662
Louisiana,De Soto Parish,9112,5457,14736,0.61834962,0.37031759
Louisiana,East Baton Rouge Parish,88420,115577,208182,0.42472452,0.555172878
Louisiana,East Carroll Parish,1080,1900,3036,0.355731225,0.625823452
Louisiana,East Feliciana Parish,6064,4280,10509,0.577029213,0.407269959
Louisiana,Evangeline Parish,11053,4158,15412,0.71716844,0.269789774
Louisiana,Franklin Parish,6970,2658,9720,0.717078189,0.27345679
Louisiana,Grant Parish,8117,1157,9392,0.864246167,0.123189949
Louisiana,Iberia Parish,21251,11027,32713,0.649619417,0.337083117
Louisiana,Iberville Parish,7893,8514,16719,0.472097613,0.509240983
Louisiana,Jackson Parish,5394,2143,7632,0.706761006,0.280791405
Louisiana,Jefferson Davis Parish,11423,3208,14841,0.769692069,0.216157941
Louisiana,Jefferson Parish,105949,84477,193733,0.546881533,0.436048582
Louisiana,LaSalle Parish,6378,638,7077,0.901229334,0.090151194
Louisiana,Lafayette Parish,72519,39685,114521,0.633237572,0.346530331
Louisiana,Lafourche Parish,36024,8672,45388,0.793689962,0.191063717
Louisiana,Lincoln Parish,11311,7559,19275,0.586822309,0.392166018
Louisiana,Livingston Parish,54877,9249,65230,0.841284685,0.141790587
Louisiana,Madison Parish,1930,2654,4670,0.413276231,0.568308351
Louisiana,Morehouse Parish,6510,4946,11574,0.5624676,0.427337135
Louisiana,Natchitoches Parish,9358,6896,16554,0.565301438,0.416576054
Louisiana,Orleans Parish,26664,147854,177819,0.14995023,0.831485949
Louisiana,Ouachita Parish,42255,25913,69166,0.610921551,0.374649394
Louisiana,Plaquemines Parish,7412,3414,11014,0.672961685,0.30996913
Louisiana,Pointe Coupee Parish,7503,4683,12371,0.60649907,0.378546601
Louisiana,Rapides Parish,38347,19475,58865,0.651439735,0.330841757
Louisiana,Red River Parish,2413,1644,4132,0.583978703,0.397870281
Louisiana,Richland Parish,6607,3225,9940,0.664688129,0.32444668
Louisiana,Sabine Parish,8776,1731,10596,0.828237071,0.163363533
Louisiana,St. Bernard Parish,11179,6151,17650,0.633371105,0.348498584
Louisiana,St. Charles Parish,18233,9800,28517,0.639373006,0.343654662
Louisiana,St. Helena Parish,2714,3346,6158,0.440727509,0.543358233
Louisiana,St. James Parish,5954,6510,12590,0.472915012,0.517077045
Louisiana,St. John the Baptist Parish,7538,13582,21432,0.351717059,0.633725271
Louisiana,St. Landry Parish,23171,17372,41154,0.56303154,0.422121786
Louisiana,St. Martin Parish,18203,8439,27038,0.673237666,0.312116281
Louisiana,St. Mary Parish,14811,8055,23186,0.63879065,0.347407919
Louisiana,St. Tammany Parish,99666,37746,140110,0.711341089,0.269402612
Louisiana,Tangipahoa Parish,37806,18887,57661,0.655659805,0.327552418
Louisiana,Tensas Parish,1197,1329,2554,0.468676586,0.520360219
Louisiana,Terrebonne Parish,34339,11198,46240,0.742625433,0.24217128
Louisiana,Union Parish,8407,2654,11201,0.750557986,0.23694313
Louisiana,Vermilion Parish,21930,5009,27324,0.802591129,0.183318694
Louisiana,Vernon Parish,14107,2898,17268,0.816944637,0.167824878
Louisiana,Washington Parish,13307,5970,19513,0.681955619,0.30594988
Louisiana,Webster Parish,11830,6172,18216,0.649429073,0.338823013
Louisiana,West Baton Rouge Parish,7684,6200,14097,0.545080514,0.439809889
Louisiana,West Carroll Parish,4317,710,5052,0.854513064,0.140538401
Louisiana,West Feliciana Parish,3863,2298,6268,0.616305041,0.366624123
Louisiana,Winn Parish,4619,1543,6225,0.742008032,0.247871486
Maine,Abbot,288,121,417,0.690647482,0.290167866
Maine,Acton,930,651,1636,0.568459658,0.39792176
Maine,Addison,451,235,706,0.638810198,0.33286119
Maine,Albion,801,385,1219,0.65709598,0.31583265
Maine,Alexander,224,73,308,0.727272727,0.237012987
Maine,Alfred,948,983,1995,0.47518797,0.49273183
Maine,Allagash,95,74,169,0.562130178,0.437869822
Maine,Alna,174,320,517,0.33655706,0.618955513
Maine,Alton,293,169,476,0.615546218,0.355042017
Maine,Amherst,115,64,189,0.608465608,0.338624339
Maine,Amity,96,27,124,0.774193548,0.217741935
Maine,Andover,293,223,538,0.544609665,0.414498141
Maine,Anson,796,398,1223,0.650858545,0.325429272
Maine,Appleton,407,478,915,0.444808743,0.522404372
Maine,Aroostook Cty Townships,150,141,292,0.51369863,0.482876712
Maine,Arrowsic,104,260,373,0.278820375,0.697050938
Maine,Arundel,1347,1405,2825,0.476814159,0.497345133
Maine,Ashland,376,231,615,0.611382114,0.375609756
Maine,Athens,332,167,510,0.650980392,0.32745098
Maine,Atkinson,122,49,173,0.705202312,0.283236994
Maine,Auburn,5409,6482,12285,0.44029304,0.527635328
Maine,Augusta,4155,5248,9738,0.42667899,0.538919696
Maine,Aurora,42,29,72,0.583333333,0.402777778
Maine,Avon,164,96,263,0.623574144,0.365019011
Maine,Baileyville,421,239,673,0.625557207,0.3551263
Maine,Baldwin,623,350,999,0.623623624,0.35035035
Maine,Bangor,6065,9452,16173,0.375007729,0.584430842
Maine,Bar Harbor,804,2678,3576,0.224832215,0.748881432
Maine,Baring Plt.,68,42,112,0.607142857,0.375
Maine,Bath,1540,3421,5142,0.29949436,0.665305329
Maine,Beals,191,98,293,0.651877133,0.33447099
Maine,Beaver Cove,60,59,119,0.504201681,0.495798319
Maine,Beddington,36,13,51,0.705882353,0.254901961
Maine,Belfast,1259,2847,4237,0.297144206,0.671937692
Maine,Belgrade,1166,994,2216,0.526173285,0.448555957
Maine,Belmont,319,259,598,0.533444816,0.433110368
Maine,Benton,984,607,1632,0.602941176,0.371936275
Maine,Berwick,2229,1999,4371,0.509951956,0.457332418
Maine,Bethel,749,1006,1830,0.409289617,0.549726776
Maine,Biddeford,3705,7022,11066,0.334809326,0.634556299
Maine,Bingham,349,215,580,0.601724138,0.370689655
Maine,Blaine,298,97,400,0.745,0.2425
Maine,Blue Hill,624,1310,1977,0.315629742,0.662620132
Maine,Boothbay,922,1229,2208,0.417572464,0.556612319
Maine,Boothbay Harbor,545,814,1395,0.390681004,0.583512545
Maine,Bowdoin,1079,755,1877,0.57485349,0.402237613
Maine,Bowdoinham,856,1123,2067,0.414126754,0.543299468
Maine,Bowerbank,76,41,117,0.64957265,0.35042735
Maine,Bradford,485,188,694,0.698847262,0.270893372
Maine,Bradley,485,378,887,0.546786922,0.426155581
Maine,Bremen,185,367,563,0.328596803,0.651865009
Maine,Brewer,2568,2533,5278,0.486547935,0.479916635
Maine,Bridgewater,214,77,292,0.732876712,0.26369863
Maine,Bridgton,1528,1656,3268,0.467564259,0.506731946
Maine,Brighton Plt.,29,16,49,0.591836735,0.326530612
Maine,Bristol,808,1275,2124,0.380414313,0.600282486
Maine,Brooklin,189,426,624,0.302884615,0.682692308
Maine,Brooks,317,246,593,0.534569983,0.414839798
Maine,Brooksville,219,450,686,0.319241983,0.655976676
Maine,Brownfield,466,468,957,0.486938349,0.489028213
Maine,Brownville,467,280,780,0.598717949,0.358974359
Maine,Brunswick,3733,9728,13892,0.268715808,0.700259142
Maine,Buckfield,636,436,1098,0.579234973,0.39708561
Maine,Bucksport,1481,1278,2855,0.518739054,0.447635727
Maine,Burlington,145,56,206,0.703883495,0.27184466
Maine,Burnham,389,234,644,0.604037267,0.363354037
Maine,Buxton,2686,2416,5279,0.508808486,0.457662436
Maine,Byron,58,31,92,0.630434783,0.336956522
Maine,Calais,856,626,1516,0.564643799,0.41292876
Maine,Cambridge,176,72,252,0.698412698,0.285714286
Maine,Camden,832,2931,3837,0.21683607,0.76387803
Maine,Canaan,749,384,1155,0.648484848,0.332467532
Maine,Canton,374,154,544,0.6875,0.283088235
Maine,Cape Elizabeth,1462,5349,6939,0.210693183,0.770860355
Maine,Caratunk,36,24,61,0.590163934,0.393442623
Maine,Caribou,2262,1702,4024,0.562127237,0.422962227
Maine,Carmel,1183,560,1782,0.663860831,0.314253648
Maine,Carrabassett Valley,164,348,527,0.311195446,0.660341556
Maine,Carroll Plt.,73,14,87,0.83908046,0.16091954
Maine,Carthage,214,88,312,0.685897436,0.282051282
Maine,Cary Plt.,0,0,0,,
Maine,Casco,1184,1036,2296,0.515679443,0.451219512
Maine,Castine,136,346,499,0.27254509,0.693386774
Maine,Castle Hill,130,97,230,0.565217391,0.42173913
Maine,Caswell,73,59,134,0.544776119,0.440298507
Maine,Chapman,177,97,279,0.634408602,0.347670251
Maine,Charleston,580,164,753,0.770252324,0.217795485
Maine,Charlotte,145,68,216,0.671296296,0.314814815
Maine,Chebeague Island,66,255,330,0.2,0.772727273
Maine,Chelsea,917,605,1563,0.586692258,0.387076136
Maine,Cherryfield,417,212,645,0.646511628,0.328682171
Maine,Chester,261,61,326,0.800613497,0.187116564
Maine,Chesterville,460,314,799,0.57571965,0.392991239
Maine,China,1395,1107,2590,0.538610039,0.427413127
Maine,Clifton,324,187,532,0.609022556,0.351503759
Maine,Clinton,1098,641,1788,0.61409396,0.358501119
Maine,Columbia,156,67,228,0.684210526,0.293859649
Maine,Columbia Falls,204,119,335,0.608955224,0.355223881
Maine,Cooper,60,33,96,0.625,0.34375
Maine,Coplin Plt.,44,59,110,0.4,0.536363636
Maine,Corinna,847,363,1244,0.680868167,0.291800643
Maine,Corinth,1147,390,1574,0.728716645,0.247776366
Maine,Cornish,478,429,944,0.506355932,0.454449153
Maine,Cornville,471,283,776,0.606958763,0.364690722
Maine,Cranberry Isles,36,95,138,0.260869565,0.688405797
Maine,Crawford,45,18,66,0.681818182,0.272727273
Maine,Crystal,120,39,164,0.731707317,0.237804878
Maine,Cumberland,1800,4074,6002,0.299900033,0.678773742
Maine,Cushing,520,424,960,0.541666667,0.441666667
Maine,Cutler,218,86,315,0.692063492,0.273015873
Maine,Cyr Plt.,30,26,56,0.535714286,0.464285714
Maine,Dallas Plt.,104,98,209,0.497607656,0.468899522
Maine,Damariscotta,463,980,1476,0.313685637,0.66395664
Maine,Danforth,314,98,421,0.74584323,0.232779097
Maine,Dayton,756,582,1381,0.547429399,0.421433744
Maine,Deblois,35,5,40,0.875,0.125
Maine,Dedham,582,545,1167,0.498714653,0.467009426
Maine,Deer Isle,496,806,1323,0.374905518,0.609221466
Maine,Denmark,392,404,827,0.474002418,0.488512696
Maine,Dennistown Plt.,19,5,24,0.791666667,0.208333333
Maine,Dennysville,214,137,357,0.599439776,0.383753501
Maine,Detroit,276,151,436,0.633027523,0.346330275
Maine,Dexter,1169,617,1841,0.634980989,0.335143944
Maine,Dixfield,803,460,1302,0.616743472,0.353302611
Maine,Dixmont,446,265,731,0.610123119,0.3625171
Maine,Dover-Foxcroft,1356,914,2335,0.580728051,0.39143469
Maine,Dresden,580,542,1159,0.500431406,0.467644521
Maine,Drew Plt.,13,5,19,0.684210526,0.263157895
Maine,Durham,1333,1361,2790,0.477777778,0.48781362
Maine,Dyer Brook,106,40,150,0.706666667,0.266666667
Maine,Eagle Lake,256,197,460,0.556521739,0.42826087
Maine,East Machias,528,270,814,0.648648649,0.331695332
Maine,East Millinocket,567,370,953,0.594963274,0.388247639
Maine,Eastbrook,148,65,222,0.666666667,0.292792793
Maine,Easton,467,241,715,0.653146853,0.337062937
Maine,Eastport,339,474,835,0.405988024,0.567664671
Maine,Eddington,903,503,1456,0.620192308,0.345467033
Maine,Edgecomb,348,510,889,0.391451069,0.57367829
Maine,Edinburg,66,36,105,0.628571429,0.342857143
Maine,Eliot,1788,2839,4728,0.378172589,0.600465313
Maine,Ellsworth,2359,2274,4824,0.489013267,0.471393035
Maine,Embden,374,181,565,0.661946903,0.320353982
Maine,Enfield,585,279,879,0.66552901,0.317406143
Maine,Etna,495,216,726,0.681818182,0.297520661
Maine,Eustis,255,173,447,0.570469799,0.387024609
Maine,Exeter,366,190,571,0.640980736,0.332749562
Maine,Fairfield,1845,1428,3391,0.54408729,0.421114715
Maine,Falmouth,2672,6147,9031,0.295869782,0.68065552
Maine,Farmingdale,768,903,1738,0.441887227,0.519562716
Maine,Farmington,1541,2225,3906,0.394521249,0.569636457
Maine,Fayette,421,388,830,0.507228916,0.46746988
Maine,Fort Fairfield,985,674,1701,0.579071135,0.396237507
Maine,Fort Kent,1141,1069,2266,0.50353045,0.471756399
Maine,Frankfort,441,220,680,0.648529412,0.323529412
Maine,Franklin,459,381,861,0.533101045,0.442508711
Maine,Franklin Cty Townships,17,31,52,0.326923077,0.596153846
Maine,Freedom,236,201,469,0.503198294,0.428571429
Maine,Freeport,1675,4327,6184,0.270860285,0.699708926
Maine,Frenchboro,19,12,31,0.612903226,0.387096774
Maine,Frenchville,361,235,603,0.5986733,0.389718076
Maine,Friendship,477,309,799,0.596996245,0.386733417
Maine,Frye Island,19,38,57,0.333333333,0.666666667
Maine,Fryeburg,813,1060,1937,0.419721218,0.547237997
Maine,Gardiner,1471,1694,3278,0.448749237,0.516778523
Maine,Garfield Plt.,42,11,56,0.75,0.196428571
Maine,Garland,409,177,605,0.676033058,0.292561983
Maine,Georgetown,294,525,839,0.350417163,0.625744934
Maine,Gilead,66,48,123,0.536585366,0.390243902
Maine,Glenburn,1612,1108,2789,0.577984941,0.397275009
Maine,Glenwood Plt.,1,0,1,1,0
Maine,Gorham,4275,6460,11115,0.384615385,0.581196581
Maine,Gouldsboro,612,477,1116,0.548387097,0.427419355
Maine,Grand Isle,119,107,232,0.512931034,0.461206897
Maine,Grand Lake Stream Plt,60,37,98,0.612244898,0.37755102
Maine,Gray,2557,2653,5390,0.474397032,0.492207792
Maine,Great Pond,25,18,43,0.581395349,0.418604651
Maine,Greenbush,499,193,717,0.69595537,0.269177127
Maine,Greene,1663,914,2640,0.629924242,0.346212121
Maine,Greenville,644,486,1158,0.556131261,0.419689119
Maine,Greenwood,242,278,533,0.454033771,0.521575985
Maine,Guilford,466,248,728,0.64010989,0.340659341
