SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2020,NPOPCHG_2020,BIRTHS2020,DEATHS2020,NATURALINC2020,INTERNATIONALMIG2020,DOMESTICMIG2020,NETMIG2010,NETMIG2020,RESIDUAL2020,GQESTIMATES2020,RBIRTH2020,RDEATH2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020
50,2,4,29,99,Missouri,Jefferson County,218733,218722,226543,1141,2496,2347,149,47,937,121,984,8,1984,11.04559183,10.38621956,0.659372269,0.20798991,4.146522254,4.354512164
50,2,4,29,101,Missouri,Johnson County,52595,52565,54219,32,691,426,265,32,-267,6,-235,2,3734,12.74837186,7.859343579,4.889028283,0.590373227,-4.925926609,-4.335553383
50,2,4,29,103,Missouri,Knox County,4131,4131,3940,-17,62,43,19,0,-35,3,-35,-1,87,15.70216538,10.89021147,4.811953907,0,-8.864125617,-8.864125617
50,2,4,29,105,Missouri,Laclede County,35571,35594,35895,26,481,432,49,0,-24,48,-24,1,345,13.40504989,12.03946268,1.365587203,0,-0.668859038,-0.668859038
50,2,4,29,107,Missouri,Lafayette County,33381,33369,33006,232,398,383,15,1,217,19,218,-1,724,12.10094254,11.64487686,0.456065674,0.030404378,6.597750076,6.628154454
50,2,4,29,109,Missouri,Lawrence County,38634,38647,38175,-113,509,486,23,-5,-132,-67,-137,1,534,13.31362881,12.71203066,0.601598159,-0.130782208,-3.452650301,-3.58343251
50,2,4,29,111,Missouri,Lewis County,10211,10205,9810,23,116,104,12,1,11,-12,12,-1,788,11.83854672,10.61386947,1.224677247,0.102056437,1.122620809,1.224677247
50,2,4,29,113,Missouri,Lincoln County,52566,52536,60119,1079,823,525,298,3,777,43,780,1,632,13.81347611,8.811755721,5.00172039,0.05035289,13.04139847,13.09175136
50,2,4,29,115,Missouri,Linn County,12761,12773,11830,-76,135,158,-23,3,-55,-8,-52,-1,152,11.37512639,13.31311089,-1.937984496,0.252780587,-4.634310752,-4.381530165
50,2,4,29,117,Missouri,Livingston County,15195,15196,14413,-569,152,193,-41,4,-530,-57,-526,-2,1257,10.34189488,13.13148495,-2.789590066,0.272155128,-36.06055452,-35.78839939
50,2,4,29,119,Missouri,McDonald County,23083,23083,22900,-12,329,240,89,40,-140,-46,-100,-1,157,14.36304898,10.47760412,3.885444862,1.746267354,-6.111935737,-4.365668384
50,2,4,29,121,Missouri,Macon County,15566,15553,15095,-16,171,196,-25,6,2,16,8,1,286,11.32225386,12.97755413,-1.655300271,0.397272065,0.132424022,0.529696087
50,2,4,29,123,Missouri,Madison County,12226,12217,12113,-5,127,174,-47,-3,44,-26,41,1,165,10.48243985,14.36176798,-3.879328133,-0.247616689,3.631711444,3.384094755
50,2,4,29,125,Missouri,Maries County,9176,9150,8795,44,88,114,-26,3,68,12,71,-1,67,10.03077625,12.99441468,-2.963638436,0.341958281,7.751054371,8.093012653
50,2,4,29,127,Missouri,Marion County,28781,28778,28423,-120,350,327,23,12,-154,-26,-142,-1,1367,12.28803146,11.48053225,0.80749921,0.421303936,-5.406733841,-4.985429906
50,2,4,29,129,Missouri,Mercer County,3785,3785,3558,-61,43,34,9,2,-71,-8,-69,-1,51,11.98272259,9.474710882,2.508011704,0.557335934,-19.78542567,-19.22808973
50,2,4,29,131,Missouri,Miller County,24748,24733,25791,184,323,296,27,0,158,-20,158,-1,271,12.56858244,11.5179579,1.050624538,0,6.148099148,6.148099148
50,2,4,29,133,Missouri,Mississippi County,14358,14377,12691,-517,150,198,-48,0,-466,-16,-466,-3,1427,11.58345882,15.29016564,-3.706706823,0,-35.9859454,-35.9859454
50,2,4,29,135,Missouri,Moniteau County,15607,15610,15585,-231,189,167,22,4,-256,-3,-252,-1,883,12.03783319,10.63660393,1.40122926,0.254768956,-16.30521321,-16.05044425
50,2,4,29,137,Missouri,Monroe County,8840,8844,8672,45,88,113,-25,0,70,-49,70,0,128,10.1739985,13.06433898,-2.890340482,0,8.09295335,8.09295335
50,2,4,29,139,Missouri,Montgomery County,12236,12226,11294,-178,135,168,-33,0,-143,4,-143,-2,394,11.85979092,14.75885092,-2.899060002,0,-12.56259334,-12.56259334
50,2,4,29,141,Missouri,Morgan County,20565,20567,20716,-4,254,303,-49,0,46,3,46,-1,302,12.25987064,14.6249638,-2.365093156,0,2.220291534,2.220291534
50,2,4,29,143,Missouri,New Madrid County,18956,18932,16693,-359,215,251,-36,0,-321,-31,-321,-2,332,12.74262854,14.87627797,-2.13364943,0,-19.02504075,-19.02504075
50,2,4,29,145,Missouri,Newton County,58114,58114,58451,122,723,652,71,10,40,-2,50,1,880,12.38225724,11.1662956,1.215961637,0.171262202,0.68504881,0.856311012
50,2,4,29,147,Missouri,Nodaway County,23370,23373,21743,-346,206,183,23,7,-374,-16,-367,-2,3444,9.399525461,8.35006388,1.049461581,0.319401351,-17.06515788,-16.74575652
50,2,4,29,149,Missouri,Oregon County,10881,10881,10411,-106,118,151,-33,1,-74,51,-73,0,121,11.27675841,14.43042814,-3.153669725,0.095565749,-7.071865443,-6.976299694
50,2,4,29,151,Missouri,Osage County,13878,13911,13535,-86,139,138,1,0,-88,-21,-88,1,405,10.23714833,10.16349978,0.073648549,0,-6.481072323,-6.481072323
50,2,4,29,153,Missouri,Ozark County,9723,9728,9083,-72,70,130,-60,0,-12,15,-12,0,123,7.676280294,14.25594912,-6.579668823,0,-1.315933765,-1.315933765
50,2,4,29,155,Missouri,Pemiscot County,18296,18285,15600,-264,221,238,-17,-1,-245,-58,-246,-1,202,14.04780066,15.12840071,-1.080600051,-0.063564709,-15.57335367,-15.63691838
50,2,4,29,157,Missouri,Perry County,18971,18964,19194,30,216,226,-10,10,29,-28,39,1,286,11.26231816,11.78372178,-0.521403619,0.521403619,1.512070494,2.033474112
50,2,4,29,159,Missouri,Pettis County,42201,42201,42490,73,587,438,149,37,-115,15,-78,2,851,13.82689295,10.31717055,3.509722402,0.871541805,-2.708846149,-1.837304345
50,2,4,29,161,Missouri,Phelps County,45156,45125,44414,-179,440,484,-44,148,-284,104,-136,1,3012,9.886862831,10.87554911,-0.988686283,3.325581134,-6.381520555,-3.05593942
50,2,4,29,163,Missouri,Pike County,18516,18511,17552,-126,199,197,2,2,-129,-23,-127,-1,1522,11.2971899,11.1836503,0.113539597,0.113539597,-7.323304002,-7.209764405
50,2,4,29,165,Missouri,Platte County,89322,89331,106532,1806,1214,767,447,187,1175,259,1362,-3,869,11.49305588,7.261263479,4.231792406,1.770347159,11.1238391,12.89418626
50,2,4,29,167,Missouri,Polk County,31137,31130,32490,262,425,429,-4,-4,270,12,266,0,1514,13.13390401,13.25751723,-0.123613214,-0.123613214,8.343891962,8.220278748
50,2,4,29,169,Missouri,Pulaski County,52274,52282,52709,75,725,340,385,25,-337,388,-312,2,10019,13.76455958,6.455103804,7.309455778,0.474639986,-6.398147005,-5.92350702
50,2,4,29,171,Missouri,Putnam County,4979,4979,4688,0,53,72,-19,0,19,-9,19,0,57,11.30546075,15.35836178,-4.052901024,0,4.052901024,4.052901024
50,2,4,29,173,Missouri,Ralls County,10167,10178,10299,7,91,95,-4,0,12,16,12,-1,54,8.838813074,9.22733233,-0.388519256,0,1.165557768,1.165557768
50,2,4,29,175,Missouri,Randolph County,25414,25415,24409,-430,287,269,18,3,-449,1,-446,-2,2279,11.65529565,10.92430149,0.730994152,0.121832359,-18.23424301,-18.11241066
50,2,4,29,177,Missouri,Ray County,23494,23516,22915,-109,256,287,-31,2,-81,-22,-79,1,311,11.14521431,12.4948301,-1.349615795,0.087071987,-3.526415464,-3.439343477
50,2,4,29,179,Missouri,Reynolds County,6696,6690,6198,-90,67,99,-32,0,-57,7,-57,-1,101,10.73201986,15.85776069,-5.12574083,0,-9.130225853,-9.130225853
50,2,4,29,181,Missouri,Ripley County,14100,14106,13300,-43,154,221,-67,-2,27,18,25,-1,63,11.56025973,16.58972338,-5.029463649,-0.150133243,2.026798784,1.876665541
50,2,4,29,183,Missouri,St. Charles County,360485,360488,406204,4579,4254,3274,980,326,3271,645,3597,2,5452,10.53193188,8.10567583,2.426256052,0.807101503,8.098248516,8.905350018
50,2,4,29,185,Missouri,St. Clair County,9805,9805,9689,239,92,152,-60,1,301,40,302,-3,207,9.613877423,15.88379748,-6.269920059,0.104498668,31.45409896,31.55859763
50,2,4,29,186,Missouri,Ste. Genevieve County,18145,18147,17924,-33,209,202,7,1,-41,-9,-40,0,277,11.64961958,11.25944093,0.390178646,0.055739807,-2.28533207,-2.229592263
50,2,4,29,187,Missouri,St. Francois County,65359,65369,66485,-457,678,836,-158,-3,-296,151,-299,0,6279,10.16286059,12.53119683,-2.368336244,-0.04496841,-4.43688309,-4.481851499
50,2,4,29,189,Missouri,St. Louis County,998954,998961,994020,-1447,11261,10827,434,1580,-3489,-726,-1909,28,19110,11.32050624,10.88421287,0.436293376,1.588349157,-3.507436842,-1.919087684
50,2,4,29,195,Missouri,Saline County,23370,23372,22858,31,256,259,-3,48,-15,17,33,1,1491,11.2071796,11.33851374,-0.131334136,2.101346175,-0.65667068,1.444675495
50,2,4,29,197,Missouri,Schuyler County,4431,4431,4534,-98,65,48,17,0,-115,3,-115,0,47,14.18284966,10.47348898,3.709360681,0,-25.09273402,-25.09273402
50,2,4,29,199,Missouri,Scotland County,4843,4854,4871,-65,72,45,27,0,-90,-5,-90,-2,76,14.68338942,9.177118385,5.506271031,0,-18.35423677,-18.35423677
50,2,4,29,201,Missouri,Scott County,39191,39204,38288,-128,488,495,-7,-1,-121,25,-122,1,559,12.72423863,12.90675845,-0.182519816,-0.026074259,-3.154985398,-3.181059658
50,2,4,29,203,Missouri,Shannon County,8441,8437,8203,26,88,106,-18,0,43,-10,43,1,80,10.74481075,12.94261294,-2.197802198,0,5.25030525,5.25030525
50,2,4,29,205,Missouri,Shelby County,6373,6372,5919,-4,73,59,14,0,-18,-4,-18,0,198,12.32899848,9.964533018,2.364465462,0,-3.040027022,-3.040027022
50,2,4,29,207,Missouri,Stoddard County,29968,29968,29001,-95,334,409,-75,1,-21,57,-20,0,689,11.49801195,14.07990086,-2.58188891,0.034425186,-0.722928895,-0.688503709
50,2,4,29,209,Missouri,Stone County,32202,32211,32465,463,260,432,-172,-1,643,12,642,-7,300,8.066142367,13.40220578,-5.336063412,-0.031023624,19.94819055,19.91716692
50,2,4,29,211,Missouri,Sullivan County,6714,6714,6033,-28,93,71,22,11,-62,5,-51,1,108,15.37952704,11.74135935,3.638167687,1.819083843,-10.25301803,-8.433934182
50,2,4,29,213,Missouri,Taney County,51675,51672,56104,47,627,602,25,11,11,193,22,0,1756,11.18035681,10.73456906,0.445787752,0.196146611,0.196146611,0.392293221
50,2,4,29,215,Missouri,Texas County,26008,26018,25112,-271,263,321,-58,0,-212,44,-212,-1,1698,10.41687296,12.71413011,-2.297257154,0,-8.396870977,-8.396870977
50,2,4,29,217,Missouri,Vernon County,21159,21165,20388,-266,248,251,-3,3,-265,-9,-262,-1,868,12.08518103,12.23137274,-0.146191706,0.146191706,-12.9136007,-12.767409
50,2,4,29,219,Missouri,Warren County,32513,32546,36594,878,441,332,109,11,764,8,775,-6,317,12.19748306,9.182685659,3.0147974,0.304245609,21.13124049,21.4354861
50,2,4,29,221,Missouri,Washington County,25195,25200,24604,-139,269,313,-44,0,-97,-15,-97,2,1047,10.90238515,12.68567491,-1.783289764,0,-3.931343344,-3.931343344
50,2,4,29,223,Missouri,Wayne County,13521,13535,12769,-135,123,190,-67,-1,-68,9,-69,1,133,9.582051182,14.80154248,-5.219491294,-0.077902855,-5.297394149,-5.375297005
50,2,4,29,225,Missouri,Webster County,36202,36264,39859,215,616,410,206,11,-2,31,9,0,729,15.49627058,10.3140762,5.182194383,0.276719118,-0.050312567,0.226406551
50,2,4,29,227,Missouri,Worth County,2171,2169,1953,-36,21,23,-2,0,-34,-14,-34,0,52,10.65449011,11.66920345,-1.014713343,0,-17.25012684,-17.25012684
50,2,4,29,229,Missouri,Wright County,18815,18740,18325,-4,243,243,0,-2,-1,35,-3,-1,195,13.25912588,13.25912588,0,-0.109128608,-0.054564304,-0.163692912
50,2,4,29,510,Missouri,St. Louis city,319294,319308,297645,-3242,3970,3348,622,593,-4439,-489,-3846,-18,11656,13.2657903,11.18737177,2.078418531,1.981514773,-14.83295797,-12.8514432
40,4,8,30,0,Montana,Montana,989415,989400,1080577,10454,11314,10756,558,990,8960,684,9950,-54,28900,10.52122565,10.00232482,0.518900823,0.920630492,8.332170921,9.252801414
50,4,8,30,1,Montana,Beaverhead County,9246,9246,9483,9,80,105,-25,10,25,1,35,-1,442,8.440154033,11.07770217,-2.637548135,1.055019254,2.637548135,3.692567389
50,4,8,30,3,Montana,Big Horn County,12865,12863,13063,-185,211,143,68,7,-259,5,-252,-1,137,16.03891908,10.86997834,5.168940747,0.532096842,-19.68758314,-19.1554863
50,4,8,30,5,Montana,Blaine County,6491,6492,6568,-136,104,69,35,1,-171,-3,-170,-1,220,15.67209162,10.39783002,5.274261603,0.150693189,-25.76853526,-25.61784207
50,4,8,30,7,Montana,Broadwater County,5612,5608,6444,241,61,61,0,0,243,16,243,-2,52,9.646556496,9.646556496,0,0,38.42808571,38.42808571
50,4,8,30,9,Montana,Carbon County,10078,10078,10921,218,84,93,-9,7,223,5,230,-3,53,7.769145394,8.601553829,-0.832408435,0.647428783,20.62523123,21.27266001
50,4,8,30,11,Montana,Carter County,1160,1160,1235,-10,20,15,5,0,-16,-4,-16,1,11,16.12903226,12.09677419,4.032258065,0,-12.90322581,-12.90322581
50,4,8,30,13,Montana,Cascade County,81327,81327,81346,-47,1028,848,180,38,-266,106,-228,1,2447,12.6337264,10.42159532,2.212131081,0.46700545,-3.269038153,-2.802032703
50,4,8,30,15,Montana,Chouteau County,5813,5813,5699,18,51,69,-18,0,36,4,36,0,135,8.963093146,12.12653779,-3.16344464,0,6.326889279,6.326889279
50,4,8,30,17,Montana,Custer County,11699,11699,11292,-69,109,157,-48,5,-26,2,-21,0,429,9.623449433,13.86129872,-4.237849291,0.441442635,-2.2955017,-1.854059065
50,4,8,30,19,Montana,Daniels County,1751,1751,1638,-8,15,19,-4,0,-5,4,-5,1,41,9.135200974,11.57125457,-2.436053593,0,-3.045066991,-3.045066991
50,4,8,30,21,Montana,Dawson County,8966,8964,8555,-83,91,92,-1,2,-84,-27,-82,0,498,10.58570348,10.7020299,-0.116326412,0.232652824,-9.771418601,-9.538765777
50,4,8,30,23,Montana,Deer Lodge County,9298,9294,9204,-3,73,129,-56,0,55,13,55,-2,852,7.930041823,14.01336158,-6.083319754,0,5.974689045,5.974689045
50,4,8,30,25,Montana,Fallon County,2890,2890,2826,-52,29,29,0,2,-53,-6,-51,-1,34,10.16830295,10.16830295,0,0.701262272,-18.58345021,-17.88218794
50,4,8,30,27,Montana,Fergus County,11586,11590,11104,72,109,143,-34,11,97,9,108,-2,465,9.848211059,12.92013011,-3.071919046,0.993856162,8.764004337,9.757860499
50,4,8,30,29,Montana,Flathead County,90928,90922,105851,1971,1114,1004,110,29,1842,-140,1871,-10,992,10.62313154,9.574168816,1.048962719,0.276544717,17.56535753,17.84190225
50,4,8,30,31,Montana,Gallatin County,89513,89515,116806,2334,1130,681,449,223,1664,10,1887,-2,3273,9.771789794,5.889016681,3.882773113,1.928415154,14.38960904,16.3180242
50,4,8,30,33,Montana,Garfield County,1206,1209,1268,-4,15,12,3,0,-7,-15,-7,0,0,11.81102362,9.448818898,2.362204724,0,-5.511811024,-5.511811024
50,4,8,30,35,Montana,Glacier County,13399,13399,13594,-107,206,152,54,5,-167,26,-162,1,690,15.09433962,11.13757098,3.956768639,0.366367467,-12.23667338,-11.87030592
50,4,8,30,37,Montana,Golden Valley County,884,884,827,0,5,2,3,0,-3,0,-3,0,89,6.045949214,2.418379686,3.627569528,0,-3.627569528,-3.627569528
50,4,8,30,39,Montana,Granite County,3079,3072,3317,-18,16,35,-19,1,0,8,1,0,40,4.810583283,10.52315093,-5.712567649,0.300661455,0,0.300661455
50,4,8,30,41,Montana,Hill County,16096,16093,16358,-136,288,176,112,16,-262,20,-246,-2,593,17.53317911,10.71472057,6.818458541,0.974065506,-15.95032266,-14.97625715
50,4,8,30,43,Montana,Jefferson County,11406,11403,12360,149,82,152,-70,0,221,15,221,-2,230,6.674535021,12.37230882,-5.697773798,0,17.98868585,17.98868585
50,4,8,30,45,Montana,Judith Basin County,2072,2072,1994,-16,19,19,0,0,-15,-2,-15,-1,0,9.490509491,9.490509491,0,0,-7.492507493,-7.492507493
50,4,8,30,47,Montana,Lake County,28746,28748,30986,400,299,370,-71,19,455,13,474,-3,584,9.712206847,12.01844995,-2.306243098,0.617163646,14.7794452,15.39660885
50,4,8,30,49,Montana,Lewis and Clark County,63395,63394,70229,651,727,711,16,42,596,152,638,-3,1958,10.4000515,10.17116453,0.228886966,0.600828285,8.526039469,9.126867753
50,4,8,30,51,Montana,Liberty County,2339,2339,2369,-17,26,24,2,0,-19,11,-19,0,403,10.93585699,10.09463722,0.841219769,0,-7.991587802,-7.991587802
50,4,8,30,53,Montana,Lincoln County,19687,19681,20343,244,176,311,-135,29,352,2,381,-2,209,8.703822759,15.38005044,-6.676227684,1.434152614,17.40764552,18.84179813
50,4,8,30,55,Montana,McCone County,1734,1734,1648,-1,14,18,-4,0,3,6,3,0,19,8.492569002,10.91901729,-2.426448286,0,1.819836215,1.819836215
50,4,8,30,57,Montana,Madison County,7691,7691,8959,210,78,82,-4,21,194,1,215,-1,163,8.809577592,9.261350802,-0.45177321,2.371809352,21.91100068,24.28281003
50,4,8,30,59,Montana,Meagher County,1891,1891,1831,-10,19,23,-4,3,-10,-4,-7,1,174,10.34858388,12.52723312,-2.178649237,1.633986928,-5.446623094,-3.812636166
50,4,8,30,61,Montana,Mineral County,4223,4230,4544,122,43,58,-15,-1,140,0,139,-2,22,9.591791211,12.93776489,-3.345973678,-0.223064912,31.22908767,31.00602275
50,4,8,30,63,Montana,Missoula County,109299,109295,121630,1564,1057,973,84,237,1242,74,1479,1,3644,8.74652456,8.051436515,0.695088045,1.961141268,10.27737323,12.2385145
50,4,8,30,65,Montana,Musselshell County,4538,4538,4669,43,45,73,-28,0,71,12,71,0,52,9.682625067,15.70736955,-6.024744486,0,15.27703066,15.27703066
50,4,8,30,67,Montana,Park County,15636,15635,16760,148,157,181,-24,4,169,-37,173,-1,108,9.409085461,10.847417,-1.438331535,0.239721923,10.12825123,10.36797315
50,4,8,30,69,Montana,Petroleum County,494,488,500,3,2,6,-4,0,7,3,7,0,0,4.012036108,12.03610833,-8.024072217,0,14.04212638,14.04212638
50,4,8,30,71,Montana,Phillips County,4253,4252,3919,-36,44,45,-1,0,-34,6,-34,-1,127,11.17602235,11.43002286,-0.254000508,0,-8.636017272,-8.636017272
50,4,8,30,73,Montana,Pondera County,6153,6155,5782,-76,55,61,-6,8,-77,7,-69,-1,645,9.450171821,10.48109966,-1.030927835,1.374570447,-13.23024055,-11.8556701
50,4,8,30,75,Montana,Powder River County,1743,1743,1681,-7,18,16,2,0,-9,-3,-9,0,35,10.6856634,9.498367468,1.187295934,0,-5.342831701,-5.342831701
50,4,8,30,77,Montana,Powell County,7027,7034,6817,-37,52,91,-39,1,2,-1,3,-1,1699,7.607344013,13.31285202,-5.70550801,0.146295077,0.292590154,0.438885232
50,4,8,30,79,Montana,Prairie County,1179,1179,1067,3,19,9,10,0,-7,10,-7,0,21,17.83200375,8.44673862,9.385265134,0,-6.569685594,-6.569685594
50,4,8,30,81,Montana,Ravalli County,40212,40210,45002,853,393,529,-136,28,967,119,995,-6,478,8.816502339,11.86750569,-3.051003354,0.628147749,21.6935312,22.32167895
50,4,8,30,83,Montana,Richland County,9746,9746,11043,100,152,85,67,-2,36,1,34,-1,34,13.82698081,7.732193214,6.094787592,-0.181933958,3.274811244,3.092877286
50,4,8,30,85,Montana,Roosevelt County,10425,10425,10964,-63,205,179,26,8,-97,-1,-89,0,186,18.64399072,16.27938702,2.364603702,0.72757037,-8.821790733,-8.094220363
50,4,8,30,87,Montana,Rosebud County,9233,9239,8836,-119,118,107,11,11,-140,-2,-129,-1,65,13.26513406,12.02855376,1.236580293,1.236580293,-15.73829464,-14.50171435
50,4,8,30,89,Montana,Sanders County,11413,11413,12157,211,98,148,-50,1,262,-23,263,-2,188,8.13176783,12.28062897,-4.148861138,0.082977223,21.74003236,21.82300958
50,4,8,30,91,Montana,Sheridan County,3384,3384,3261,-57,37,50,-13,0,-44,1,-44,0,85,11.24791002,15.1998784,-3.951968384,0,-13.37589299,-13.37589299
50,4,8,30,93,Montana,Silver Bow County,34200,34211,35180,279,369,448,-79,59,301,55,360,-2,999,10.53067165,12.78520569,-2.254534039,1.683765928,8.590060073,10.273826
50,4,8,30,95,Montana,Stillwater County,9117,9093,9888,217,92,89,3,8,207,-2,215,-1,112,9.407433918,9.100669768,0.30676415,0.818037732,21.16672632,21.98476405
50,4,8,30,97,Montana,Sweet Grass County,3651,3651,3684,-33,27,40,-13,0,-20,-35,-20,0,45,7.296311309,10.80935009,-3.513038779,0,-5.404675044,-5.404675044
50,4,8,30,99,Montana,Teton County,6073,6071,6249,99,73,70,3,13,82,12,95,1,461,11.77514316,11.29123316,0.483909993,2.096943302,13.22687314,15.32381644
50,4,8,30,101,Montana,Toole County,5324,5324,4686,-23,55,50,5,0,-28,8,-28,0,668,11.70835551,10.64395955,1.064395955,0,-5.96061735,-5.96061735
50,4,8,30,103,Montana,Treasure County,718,714,695,-2,18,3,15,0,-16,1,-16,-1,0,25.86206897,4.310344828,21.55172414,0,-22.98850575,-22.98850575
50,4,8,30,105,Montana,Valley County,7369,7369,7359,-31,88,62,26,3,-60,4,-57,0,126,11.93301241,8.407349651,3.525662757,0.406807241,-8.136144823,-7.729337582
50,4,8,30,107,Montana,Wheatland County,2168,2168,2157,55,22,23,-1,0,57,-7,57,-1,147,10.33106363,10.80065743,-0.469593801,0,26.76684668,26.76684668
50,4,8,30,109,Montana,Wibaux County,1017,1017,939,-15,6,7,-1,0,-13,-8,-13,-1,24,6.339144216,7.395668252,-1.056524036,0,-13.73481247,-13.73481247
50,4,8,30,111,Montana,Yellowstone County,147972,147994,162990,1641,1790,1609,181,141,1319,262,1460,0,3696,11.03783387,9.921717709,1.116116162,0.869460657,8.133465294,9.002925951
40,2,4,31,0,Nebraska,Nebraska,1826341,1826311,1937552,4981,25061,16824,8237,1837,-5123,463,-3286,30,50039,12.95100957,8.694297313,4.256712254,0.949323833,-2.647461076,-1.698137243
50,2,4,31,1,Nebraska,Adams County,31364,31367,31321,12,391,330,61,54,-102,-37,-48,-1,1261,12.48602906,10.53808079,1.947948268,1.724413221,-3.257224972,-1.532811752
50,2,4,31,3,Nebraska,Antelope County,6685,6685,6264,-53,82,54,28,3,-83,-29,-80,-1,53,13.03552977,8.584373261,4.451156506,0.476909626,-13.19449964,-12.71759002
50,2,4,31,5,Nebraska,Arthur County,460,460,466,-2,6,1,5,0,-8,3,-8,1,0,12.84796574,2.141327623,10.70663812,0,-17.13062099,-17.13062099
50,2,4,31,7,Nebraska,Banner County,690,694,786,29,9,1,8,1,20,0,21,0,0,11.66558652,1.29617628,10.36941024,1.29617628,25.9235256,27.21970188
